content,label
"@octavia_gordon poor thing!There's a flu epedemic in the U.S. right now.Ive had my shots so I'm not worried.Hope you feel better soon!","Real"
"Health &amp; Wellness Expo Gives Free Flu Shots: There's never a better time than the present when it comes to seeki... http://t.co/LLbmNTwm","Real"
"@KaylaLN1990 There's suppose to be a new Flu shot that works better and wont wear off when you get it.","Real"
"There's soooo many people getting flu shots in the student center...I guess one pinch is better than a week of pure torture #fluseason","Real"
"@rawquel_xo There's a possibility you might get the flu! My mom did after getting the shot -_- Hope you feel better :)","Real"
"@Deanracer feel better! I got the shot haven't got sick there's a homeopathic stuff called flu the coop that works amazing!","Real"
"@picardonhealth There’s often a better way i.e. appropriate vitamin d levels &gt; flu shot. Winter = lowered D levels, elderly even lower","Real"
"There's better things you can do than a flu shot!... http://t.co/VQfeG2yI","Real"
"Guess there's a pretty significant flu outbreak here in Indiana. As soon as I feel better, I'm getting a flu shot.","Real"
"From @Registries4All - A better way to deal with #fluseason! There's now a #flushot with no actual shots involved. http://t.co/M3iZMeof06","Real"
"College is like a flu shot, it most likely will make you better off in the end, but there's a chance that you'll end up dying #collegelife","Real"
"With flu season coming, there's never been a better time to get the flu shot and take some other easy steps to... http://t.co/31wtllOvD1","Real"
"Flu shots...there's gotta be a better way","Real"
"There's a new study out that shows that pregnant women who get the #flushot tend to do better. Learn more: http://t.co/W6UhNG6AJZ","Real"
"There's a run on the flu shot,per the recent news.  Safeway in Lafayette has a few left.  Getting it now.  Better late than never.","Real"
"Getting a #flushot I normally don't get one but since there's been reported deaths I thought I'd better get one this year.","Real"
"there's nothin better than finding a flu shot in the refrigerator...thanks nurse Becky..","Real"
"Bob Hoskins passed do to #pneumonia yet there's an injection for such that will protect you from SEVERAL strains (better then a #flu shot).","Real"
"Better than a Flu Shot Diffuser Blend: Obviously, I’m not a big fan of flu shots because I know there’s a bett... http://t.co/M0B41FfYP8","Real"
"Hometown Pharmacy has just received a new shipment of flu vaccines there's no better time to get your flu shot!... http://t.co/tAIuj6Sa5X","Real"
"@MIRder Re: Flu shot: I'd say don't bother. There's so many scary possible side effects :S Better to get the flu then turn into a vegetable","Real"
".@eric_erictracy @GMA type of flu changes over time. Need shot yearly. For gram there's a new high dose shot that should protect better.","Real"
"Hey @KirkHerbstreit there's no better place to get a flu shot than @OleMissRebels Grove! #PharmacyonGameDay #GetUp4GameDay @CollegeGameDay","Real"
"@shelbsonfire right there's a better chance of getting the flu so get a dang flu shot","Real"
"Did the H1N1 flu shot thing today in Kanata.  There's gotta be a better way than making 100's of toddlers wait in a hallway for 3+ hours","Real"
"@DrRichardBesser @GMA What about teenagers, shot or nasal spray better? Also hear there's a tri &amp; quad shot, which do u recommend?  #flushot","Real"
"It's flu season! Getting a flu shot is a smart idea. Better yet, there's no wait to donate blood.","Real"
"“People who get the #flu shot have better protection when there’s a mismatch, less likely to spread it” http://t.co/WnRenwsgaO @StarTribune","Real"
"There's no better way to get a #flushot than from one of these smiling faces in our #DriveThruFlu Shot Clinic! http://t.co/eWr0Zg1vnq","Real"
""F*ck Flu Shots - There's A Better Way" https://t.co/jI6Rneg6RG by @ilovetocfitness on @LinkedIn","Real"
"@DeLanaHarvick hope you had a flu shot.  There's nasty bug going around that symptoms can last up to 3 weeks. Hope you feel better.","Real"
"@AB84 @steelers Yo AB do you! Only one guy can do the repeat helmet catch. Yo better check with the Dr. cuz  there's a cold up there and ur always coming done with it. Next week they better have flu shot as a hand out! Yo next end zone dance... (thermometer in mouth and need rest) #canyouseeit","Real"
"@justjulie258 People suck. There's no guarantee that even with a flu shot, she wouldn't have the flu. Many people choose not to get it. Do these people think that making you feel worse about your child being ill will somehow make things better? 😡","Real"
"@newfers @Snubs I don't get the flu shot. I'm not stupid. And my family is mostly in medical.  That doesn't mean "wtvr", it means there's a better more sure way. -Wash your hands constantly if you're sick -Wear a mask.  Per sqft Japan has lots more people. Yet they get sick less. Look up why","Real"
"There’s a bit of a ‘mismatch’ with the #flu vaccine this year, but getting the #flushot is still better than not getting it, says Dr. Anil Chopra @UHN https://t.co/4g4ij23Tvz","Real"
"There's a very good reason to get a shot. 32% is better than 0%."Not your regular virus": Babies, kids hit hard by flu https://t.co/FWG5yK8jRg","Real"
"@CLT1996 Yes that study does show a significant effect of the #flushot. Possibly there's something special about the age group 0-17 or the #vaccine has gotten better since 2006 (the last year in the #CDC data I was using). Clearly we need more #science to study this","Real"
"We're reaching the peak of flu season. And there's still time to get a flu shot if you need one. But there is also one thing you can start doing right away to reduce your chances of getting the flu: get better at washing your hands. https://t.co/UOXD7c3fDr","Real"
"This #flu season is far from over &amp; could get worse before it gets better. There's still time to get a #flushot. 💉💪 Even if you get the flu, the vaccine can reduce symptoms. Follow these tips to help prevent the spread of the viruses. 😷👨‍⚕️👩‍⚕️🏥💊https://t.co/uPvxYJa3qS https://t.co/lxhPdF6UNK","Real"
"@allyhardesty96 I don’t think there’s a correlation with the flu shot and the flu. I don’t get the flu shot and I haven’t had the flu. I hope you get better soon!","Real"
"The flu is no joke this year, especially if you have other conditions such as asthma. Please go get a flu shot!! It’s better late than never! And if there’s kids in your family, make sure they’re vaccinated as well","Real"
"@mercola I’m confused. In the article it states the shot rarely works. But if there’s a link between heart attacks and flu, isn’t it better to get the shot even if it only works part of the time. Less flu, less heart attacks or am I missing something?","Real"
"@kurteichenwald Thank you!  Better yet, get your flu shot. This year’s flu is especially bad and there’s a tamiflu shortage.","Real"
"@kwanboa Feel better! I was also surprised to find that fever may not accompany flu, regardless of the shot. But there's plenty of other crap going around at the moment; we've been constantly sick with one thing or another for a month.","Real"
"Myth: There's no point in getting a flu shot if it's 30% effective. Fact: 30% is better than nothing. Getting vaccinated reduces the risk of complications that may result in hospitalization. The shot also protects against multiple strains of the flu, preventing another infection.","Real"
"#RT @DrJenCaudle: RT @CP_KimMulford: Hey, #SouthJersey, there's a free flu shot waiting for you. Sure, it's not great, but it's better than nothing, according to @CDCgov. Here's how to get yours.    https://t.co/GKOqMeTg2G","Real"
"It’s not too to get the flu shot. There’s a lot of misinformation out there  - it is a dead virus; some people still feel they have a reaction (incl. me!), but a day or two of “meh” is way better than two weeks of “ugh.” Plus you’re protecting the vulnerable around you. https://t.co/x5VXdAUDXS","Real"
"@GoodVibesTTV Oooh well when you feel better get that flu shot stat, there’s a deadly flu rn. Also you can take ibuprofen and Tylenol together, they treat separate areas of the body","Real"
"@delihamham There’s been a lot of reports of the flu shot only helping 30% of people or something like that, so just because you got the shot doesn’t mean it’s not the flu. Regardless, I hope you feel better soon and are able to drink fluids and get some rest.","Real"
"@JodiDercoleee We learned about the flu in microbiology, and there's no way to know a percentage. They develop the vaccine ahead of time, and then it just depends on how the flu virus changes. Viruses are constantly trying to "better themselves" and change rapidly, which is why the flu shot is-","Real"
"“Think getting the regular flu shot that's free in Germany will keep you from getting sick? Think again. There's a better one out there that experts are recommending – but it'll cost you.” https://t.co/rYRdjYuL4U","Real"
"There’s been a lot of talk about when to #flushot - which is good (it’s when not if). The benefit of waiting until the flu has kicked into gear is risky. The more people who get vaccinated the better, and that takes time to do. https://t.co/iu7foHrTVi @ShopnaKB @WestSydHealth","Real"
"Merck drug Keytruda succeeds in late-stage esophageal cancer trial https://t.co/KdD7knKgYP | Reuters: Health News::: Merck &amp; Co's blockbuster drug Keytruda met the main goal of a late-stage trial testing the treatment in patients with cancers of the digestive tract, the U.S. dr…","Real"
"https://t.co/Yy8uHZ2O04 Merck drug Keytruda succeeds in late-stage esophageal cancer trial   FILE PHOTO: The Merck logo is seen at a gate to the Merck &amp; Co campus in Linden, New Jersey, U.S., July 12, 2018. REUTERS/Brendan McDermid/File Photo                     (Reuters) – Mer… https://t.co/7xuaK0HFON","Real"
"Any history of drug abuse? How healthy have you eaten during your lifetime?  Maybe some changes are called for - sooner, rather than later… https://t.co/Nor206tk8P","Fake"
"Five-minute neck scan can spot dementia 10 years earlier, say scientists - CNN https://t.co/9PTBstydEo","Real"
"So what if anything can be done about it?  Five-minute neck scan can spot dementia 10 years earlier, say scientists - CNN https://t.co/NSOkNuNhIG","Real"
"A five-minute neck scan could predict a person's risk of developing dementia a full decade before symptoms emerge, researchers say https://t.co/IHeDdNBA6c","Real"
"Quick neck scan can spot dementia earlier https://t.co/FnwkxmFz2G","Real"
"Interesting! -- https://t.co/b9Kyokt9py","Real"
"People with the most intense pulses, which pointed to a greater and more irregular blood flow, were up to 50% more likely to suffer reduced cognitive functions, the research found, because the strength with which blood traveled into their brains caused... https://t.co/v0T9A5mmii","Real"
"The test, which analyzes the pulse of blood vessels in the neck, could become part of routine testing for cognitive decline https://t.co/3zNRBWw8p4 #dementia","Real"
"Cool.  Max Kohn. https://t.co/KgpKNQNmcs","Real"
"Too bad nobody will remember taking the test. https://t.co/PDyvEshnk0","Real"
"The day is not far when this neck scan is part of middle age person's routine checkup!!! https://t.co/rmhllpx4vO","Real"
"Dementia: Five-minute neck scan can spot symptoms earlier - CNN https://t.co/3uDdRGee3Q","Real"
"Looks like diet and exercise can help prevent/slow dementia: Five-minute neck scan can spot dementia earlier, say scientists @CNN https://t.co/62ys7DKlhf #health #wellness #aging","Real"
"I''m going to mention this to my doctor next visit. https://t.co/B3d5hqVnJR","Real"
"Lovely https://t.co/MfgyBGlk0y","Real"
"Very exciting, hopeful and interesting news coming out about Alzheimers diagnosis potential!    https://t.co/iNZCPjc89K https://t.co/iNZCPjc89K","Real"
"Amazing breakthrough in the identification of #dementia with a 5 minute scan! https://t.co/MaHzZd7RIg https://t.co/2QzIuwo6so","Real"
"EARLY DEMENTIA DIAGNOSIS IN MINUTES: Five-minute neck scan can spot dementia 10 years earlier, say scientists. https://t.co/K2x30AOYdV","Real"
"Any idea if this neck scan is available here yet?  Doctor friends and those in the medical field? Thanks. https://t.co/f9iamSVi2U","Real"
